alg,thread_num,iter_type,prefill,query_num,insert,query,delete
PGM,1,rand,2000,6000,0.0907892,0.00106842,0.215199
wormhole,1,rand,2000,6000,0.000429227,0.00107391,0.000170374
PGM,1,rand,3000,6000,0.103483,0.00119056,0.244628
wormhole,1,rand,3000,6000,0.000503042,0.00127871,0.000209873
PGM,1,rand,4000,6000,0.119615,0.00114052,0.368554
wormhole,1,rand,4000,6000,0.000517716,0.00410828,0.00102618
PGM,1,rand,5000,6000,0.162238,0.0193813,0.319662
wormhole,1,rand,5000,6000,0.000550941,0.00137974,0.000214046
PGM,1,rand,6000,6000,0.159511,0.00114856,0.345688
wormhole,1,rand,6000,6000,0.000493174,0.00119178,0.000153194
PGM,1,rand,7000,6000,0.0911252,0.000985089,0.255171
wormhole,1,rand,7000,6000,0.000377346,0.00102359,0.000165602
PGM,1,rand,8000,6000,0.0938037,0.00115371,0.253532
wormhole,1,rand,8000,6000,0.000402593,0.000999027,0.000144374
PGM,1,rand,9000,6000,0.0920614,0.000987517,0.247424
wormhole,1,rand,9000,6000,0.000324257,0.000981493,0.000103918
PGM,1,rand,10000,6000,0.0799385,0.00098807,0.191627
wormhole,1,rand,10000,6000,0.000299339,0.00100278,0.000166905
PGM,1,rand,11000,6000,0.0846094,0.000936219,0.212083
wormhole,1,rand,11000,6000,0.000274122,0.000989782,0.000138898
PGM,1,rand,12000,6000,0.0937007,0.00115934,0.266261
wormhole,1,rand,12000,6000,0.000334189,0.000989855,0.000179733
PGM,1,rand,13000,6000,0.0917232,0.000990969,0.258079
wormhole,1,rand,13000,6000,0.000405125,0.000974889,0.000182485
PGM,1,rand,14000,6000,0.0940201,0.00100172,0.269537
wormhole,1,rand,14000,6000,0.000371497,0.000914019,9.91E-05
PGM,1,rand,15000,6000,0.0889422,0.0012453,0.226777
wormhole,1,rand,15000,6000,0.000396607,0.000924505,0.000176799
PGM,1,rand,16000,6000,0.0896376,0.00121579,0.248709
wormhole,1,rand,16000,6000,0.000306929,0.00093864,0.000163938
PGM,1,rand,17000,6000,0.0893365,0.00101086,0.228209
wormhole,1,rand,17000,6000,0.00028622,0.000915366,0.000178735
PGM,1,rand,18000,6000,0.0939915,0.00103769,0.254446
wormhole,1,rand,18000,6000,0.00026594,0.000924381,0.000175456
PGM,1,rand,19000,6000,0.0908662,0.00103507,0.225974
wormhole,1,rand,19000,6000,0.000269984,0.000947636,0.000170936
PGM,1,seq,1000,7000,1.51628,0.00114445,1.53108
wormhole,1,seq,1000,7000,0.00147015,0.000346215,0.000859946
PGM,1,seq,2000,7000,1.46972,0.00112985,1.45906
wormhole,1,seq,2000,7000,0.00165833,0.00035682,0.000887888
PGM,1,seq,3000,7000,1.51915,0.0011214,1.52615
wormhole,1,seq,3000,7000,0.00121313,0.000319753,0.000754511
PGM,1,seq,4000,7000,1.53494,0.00106861,1.53928
wormhole,1,seq,4000,7000,0.00109502,0.000309341,0.000714981
PGM,1,seq,5000,7000,1.43685,0.0010789,1.52836
wormhole,1,seq,5000,7000,0.000940738,0.000335704,0.000718289
PGM,1,seq,6000,7000,1.32234,0.000919728,1.41147
wormhole,1,seq,6000,7000,0.000800424,0.000302153,0.000621197
PGM,1,seq,7000,7000,1.45289,0.00109257,1.55189
wormhole,1,seq,7000,7000,0.000789297,0.000294046,0.000620239
PGM,1,seq,8000,7000,1.44212,0.00103097,1.55125
wormhole,1,seq,8000,7000,0.00078098,0.000270461,0.000627313
PGM,1,seq,9000,7000,1.42908,0.00108112,1.55699
wormhole,1,seq,9000,7000,0.000742627,0.000271501,0.00059443
PGM,1,seq,10000,7000,1.4745,0.00112359,1.57409
wormhole,1,seq,10000,7000,0.000734682,0.000266846,0.000643775
PGM,1,seq,11000,7000,1.37108,0.000974827,1.56377
wormhole,1,seq,11000,7000,0.000705537,0.000262582,0.000590354
PGM,1,seq,12000,7000,1.51913,0.00107073,1.59062
wormhole,1,seq,12000,7000,0.000693522,0.000257152,0.000621719
PGM,1,seq,13000,7000,1.42913,0.00103944,1.60122
wormhole,1,seq,13000,7000,0.000672907,0.000259686,0.000611012
PGM,1,seq,14000,7000,1.56433,0.00106012,1.59823
wormhole,1,seq,14000,7000,0.00064435,0.00026362,0.000612335
PGM,1,seq,15000,7000,1.4899,0.00100445,1.6034
wormhole,1,seq,15000,7000,0.000631391,0.000254156,0.000619738
PGM,1,seq,16000,7000,1.42961,0.000937473,1.6406
wormhole,1,seq,16000,7000,0.000624653,0.000252491,0.000612174
PGM,1,seq,17000,7000,1.51368,0.00118509,1.45729
wormhole,1,seq,17000,7000,0.000592569,0.000250245,0.000613535
PGM,1,seq,18000,7000,1.6211,0.000917861,1.63413
wormhole,1,seq,18000,7000,0.000594399,0.00025953,0.000635725
PGM,1,seq,19000,7000,1.68181,0.00107361,1.69563
wormhole,1,seq,19000,7000,0.000583359,0.000250269,0.000611593
PGM,1,rand,1000,7000,0.108063,0.00121619,0.260512
wormhole,1,rand,1000,7000,0.000395687,0.00123269,0.000171742
PGM,1,rand,2000,7000,0.0964399,0.00115322,0.21751
wormhole,1,rand,2000,7000,0.000517722,0.00125016,0.000170478
PGM,1,rand,3000,7000,0.0925953,0.00111353,0.214413
wormhole,1,rand,3000,7000,0.000441714,0.00109156,0.000160004
PGM,1,rand,4000,7000,0.100703,0.00115767,0.22491
wormhole,1,rand,4000,7000,0.000395714,0.00119718,0.000195227
PGM,1,rand,5000,7000,0.0796211,0.00108627,0.195159
wormhole,1,rand,5000,7000,0.000418071,0.00124164,0.00017503
PGM,1,rand,6000,7000,0.0864702,0.00109331,0.230938
wormhole,1,rand,6000,7000,0.000438312,0.00124457,0.000171992
PGM,1,rand,7000,7000,0.091827,0.000989606,0.24663
wormhole,1,rand,7000,7000,0.000371744,0.00111626,0.000172838
PGM,1,rand,8000,7000,0.0929102,0.00107306,0.22627
wormhole,1,rand,8000,7000,0.000410351,0.00113007,0.000178307
PGM,1,rand,9000,7000,0.0959344,0.00129808,0.262153
wormhole,1,rand,9000,7000,0.000404298,0.00110933,0.000175316
PGM,1,rand,10000,7000,0.080934,0.00106107,0.14779
wormhole,1,rand,10000,7000,0.000351344,0.0011085,0.000179806
PGM,1,rand,11000,7000,0.0890367,0.0010597,0.214425
wormhole,1,rand,11000,7000,0.000281688,0.0011143,0.000176031
PGM,1,rand,12000,7000,0.0899818,0.00100151,0.220556
wormhole,1,rand,12000,7000,0.000347613,0.00113535,0.000182237
PGM,1,rand,13000,7000,0.0927346,0.00113997,0.223951
wormhole,1,rand,13000,7000,0.000383378,0.00116617,0.000180309
PGM,1,rand,14000,7000,0.0924567,0.000997035,0.230661
wormhole,1,rand,14000,7000,0.000380275,0.00108083,0.000174988
PGM,1,rand,15000,7000,0.0914378,0.00131472,0.220416
wormhole,1,rand,15000,7000,0.000390169,0.00106597,0.000176138
PGM,1,rand,16000,7000,0.0864659,0.00118432,0.220135
wormhole,1,rand,16000,7000,0.000317352,0.00104703,0.000170909
PGM,1,rand,17000,7000,0.0917954,0.00117495,0.21789
wormhole,1,rand,17000,7000,0.000304211,0.00101867,0.000175634
PGM,1,rand,18000,7000,0.0930853,0.00106475,0.223511
wormhole,1,rand,18000,7000,0.000284308,0.0010506,0.000184641
PGM,1,rand,19000,7000,0.092025,0.00114859,0.224414
wormhole,1,rand,19000,7000,0.000258875,0.00105611,0.000175414
PGM,1,seq,1000,8000,1.80276,0.00126927,1.80113
wormhole,1,seq,1000,8000,0.00154365,0.000337487,0.000856774
PGM,1,seq,2000,8000,1.5998,0.00145289,1.67803
wormhole,1,seq,2000,8000,0.00164431,0.000389246,0.000934214
PGM,1,seq,3000,8000,1.52624,0.0010146,1.68387
wormhole,1,seq,3000,8000,0.00137469,0.00034567,0.000834248
PGM,1,seq,4000,8000,1.6209,0.000974679,1.61622
wormhole,1,seq,4000,8000,0.00123036,0.000324059,0.000780251
PGM,1,seq,5000,8000,1.71184,0.0012639,1.79363
wormhole,1,seq,5000,8000,0.00102924,0.0002723,0.000755669
PGM,1,seq,6000,8000,1.58587,0.00102041,1.77848
wormhole,1,seq,6000,8000,0.000944868,0.000333932,0.000702801
PGM,1,seq,7000,8000,1.74429,0.00121898,1.78373
wormhole,1,seq,7000,8000,0.000880688,0.000326088,0.000678033
PGM,1,seq,8000,8000,1.75545,0.00124549,1.80439
wormhole,1,seq,8000,8000,0.000852169,0.00030524,0.000685195
PGM,1,seq,9000,8000,1.6252,0.00102123,1.94788
wormhole,1,seq,9000,8000,0.000844908,0.000291544,0.000710484
PGM,1,seq,10000,8000,1.59508,0.0050751,1.81544
wormhole,1,seq,10000,8000,0.000833883,0.000298179,0.000702195
PGM,1,seq,11000,8000,1.84852,0.0013156,1.85419
wormhole,1,seq,11000,8000,0.000818694,0.000291516,0.000713166
PGM,1,seq,12000,8000,1.88319,0.00125573,1.85582
wormhole,1,seq,12000,8000,0.000797498,0.00027483,0.000703042
PGM,1,seq,13000,8000,1.72586,0.00132653,1.89151
wormhole,1,seq,13000,8000,0.000799484,0.000281408,0.000697109
PGM,1,seq,14000,8000,1.81284,0.00129486,1.91206
wormhole,1,seq,14000,8000,0.00079032,0.000286882,0.000690892
PGM,1,seq,15000,8000,1.66465,0.00111858,1.88986
wormhole,1,seq,15000,8000,0.000741124,0.00028099,0.000674796
PGM,1,seq,16000,8000,1.92083,0.00132905,1.92062
wormhole,1,seq,16000,8000,0.000737124,0.000275674,0.000678833
PGM,1,seq,17000,8000,1.73993,0.00113123,1.83086
wormhole,1,seq,17000,8000,0.000733805,0.000278571,0.000648762
PGM,1,seq,18000,8000,1.79178,0.0012514,1.98256
wormhole,1,seq,18000,8000,0.000682921,0.000282192,0.000683421
PGM,1,seq,19000,8000,1.72696,0.00127769,1.59216
wormhole,1,seq,19000,8000,0.000676863,0.000270132,0.000685065
PGM,1,rand,1000,8000,0.105235,0.00133261,0.26077
wormhole,1,rand,1000,8000,0.000423411,0.00160751,0.000216842
PGM,1,rand,2000,8000,0.0898151,0.00153922,0.212546
wormhole,1,rand,2000,8000,0.000454329,0.00138323,0.00017061
PGM,1,rand,3000,8000,0.0943805,0.00131333,0.242905
wormhole,1,rand,3000,8000,0.000465387,0.00143348,0.000190036
PGM,1,rand,4000,8000,0.0984021,0.00120049,0.255696
wormhole,1,rand,4000,8000,0.000435355,0.00150725,0.000181349
PGM,1,rand,5000,8000,0.0786865,0.00130307,0.187501
wormhole,1,rand,5000,8000,0.000429891,0.00152301,0.000190883
PGM,1,rand,6000,8000,0.0881724,0.00125053,0.235563
wormhole,1,rand,6000,8000,0.000459229,0.00150004,0.000200244
PGM,1,rand,7000,8000,0.0919076,0.0011993,0.246803
wormhole,1,rand,7000,8000,0.000393152,0.00145206,0.000167226
PGM,1,rand,8000,8000,0.0954232,0.00121763,0.232102
wormhole,1,rand,8000,8000,0.000406042,0.00141876,0.000176667
PGM,1,rand,9000,8000,0.0959065,0.00121543,0.258173
wormhole,1,rand,9000,8000,0.000405171,0.00123413,0.000184341
PGM,1,rand,10000,8000,0.0819264,0.00127073,0.141089
wormhole,1,rand,10000,8000,0.000333275,0.00122309,0.000172974
PGM,1,rand,11000,8000,0.0871565,0.00110523,0.2167
wormhole,1,rand,11000,8000,0.000309508,0.00125475,0.000176656
PGM,1,rand,12000,8000,0.0887236,0.00131591,0.221153
wormhole,1,rand,12000,8000,0.000341047,0.00133657,0.000173841
PGM,1,rand,13000,8000,0.0934199,0.00128359,0.254488
wormhole,1,rand,13000,8000,0.0003607,0.00125814,0.000186209
PGM,1,rand,14000,8000,0.0991252,0.00140391,0.260776
wormhole,1,rand,14000,8000,0.000402925,0.00120923,0.000198414
PGM,1,rand,15000,8000,0.0934807,0.00160265,0.237519
wormhole,1,rand,15000,8000,0.000375978,0.00118788,0.000162205
PGM,1,rand,16000,8000,0.0880132,0.00138046,0.216438
wormhole,1,rand,16000,8000,0.000325351,0.00117096,0.00017604
PGM,1,rand,17000,8000,0.0854729,0.00122314,0.215942
wormhole,1,rand,17000,8000,0.000294212,0.00116178,0.000165615
PGM,1,rand,18000,8000,0.0923775,0.00128969,0.226732
wormhole,1,rand,18000,8000,0.000255787,0.00115769,0.000170567
PGM,1,rand,19000,8000,0.0945348,0.00124533,0.224817
wormhole,1,rand,19000,8000,0.000263909,0.00117096,0.000212885
PGM,1,seq,1000,9000,2.22505,0.00143658,2.01369
wormhole,1,seq,1000,9000,0.00164985,0.000347496,0.000883556
PGM,1,seq,2000,9000,2.00538,0.00137651,2.01789
wormhole,1,seq,2000,9000,0.00169511,0.000370952,0.000955343
PGM,1,seq,3000,9000,1.78952,0.0013439,1.86076
wormhole,1,seq,3000,9000,0.00167714,0.000408955,0.00106851
PGM,1,seq,4000,9000,2.11881,0.0013239,2.13117
wormhole,1,seq,4000,9000,0.00134933,0.000324192,0.00082844
PGM,1,seq,5000,9000,1.97249,0.00137499,2.02572
wormhole,1,seq,5000,9000,0.00125025,0.000327477,0.000777065
PGM,1,seq,6000,9000,2.03079,0.00139303,2.05241
wormhole,1,seq,6000,9000,0.00110121,0.000366699,0.000780062
PGM,1,seq,7000,9000,1.77538,0.00120916,2.07206
wormhole,1,seq,7000,9000,0.00104794,0.000303682,0.000792531
PGM,1,seq,8000,9000,2.12093,0.0013319,2.1299
wormhole,1,seq,8000,9000,0.000968638,0.00036081,0.000738153
PGM,1,seq,9000,9000,1.90728,0.0013831,1.78648
wormhole,1,seq,9000,9000,0.000939363,0.000337511,0.000759035
PGM,1,seq,10000,9000,2.02667,0.0014286,2.09209
wormhole,1,seq,10000,9000,0.000940622,0.000330889,0.000769683
PGM,1,seq,11000,9000,1.87792,0.00117225,1.85427
wormhole,1,seq,11000,9000,0.000916672,0.00031551,0.000799604
PGM,1,seq,12000,9000,2.06564,0.00143917,1.77033
wormhole,1,seq,12000,9000,0.000925565,0.000302868,0.000783132
PGM,1,seq,13000,9000,1.91551,0.00147584,2.04171
wormhole,1,seq,13000,9000,0.000910527,0.000298558,0.000775242
PGM,1,seq,14000,9000,1.91,0.00147816,1.98764
wormhole,1,seq,14000,9000,0.000880392,0.000293673,0.000773813
PGM,1,seq,15000,9000,1.68875,0.00145952,1.79075
wormhole,1,seq,15000,9000,0.000864723,0.000287181,0.000772723
PGM,1,seq,16000,9000,1.75484,0.00149119,1.78222
wormhole,1,seq,16000,9000,0.000863965,0.000307029,0.000753191
PGM,1,seq,17000,9000,1.79858,0.00150384,1.85603
wormhole,1,seq,17000,9000,0.000835475,0.000302437,0.000748895
PGM,1,seq,18000,9000,1.67234,0.0014457,1.88053
wormhole,1,seq,18000,9000,0.000833459,0.000303513,0.000751213
PGM,1,seq,19000,9000,1.81086,0.00154751,1.86702
wormhole,1,seq,19000,9000,0.000781097,0.000309141,0.000756271
PGM,1,rand,1000,9000,0.0910411,0.00124603,0.223337
wormhole,1,rand,1000,9000,0.000342912,0.00135603,0.000155517
PGM,1,rand,2000,9000,0.0796269,0.00130396,0.188126
wormhole,1,rand,2000,9000,0.000443181,0.00152614,0.000176565
PGM,1,rand,3000,9000,0.100186,0.00165585,0.238695
wormhole,1,rand,3000,9000,0.000444379,0.001512,0.000169295
PGM,1,rand,4000,9000,0.09374,0.00149949,0.226512
wormhole,1,rand,4000,9000,0.000411319,0.00141554,0.000160456
PGM,1,rand,5000,9000,0.081738,0.00138906,0.207319
wormhole,1,rand,5000,9000,0.000407957,0.00162192,0.000172458
PGM,1,rand,6000,9000,0.0872619,0.00141909,0.24085
wormhole,1,rand,6000,9000,0.000438542,0.00178858,0.000178867
PGM,1,rand,7000,9000,0.0912596,0.00141391,0.224269
wormhole,1,rand,7000,9000,0.000355648,0.00139172,0.000170076
PGM,1,rand,8000,9000,0.0923132,0.00130081,0.227032
wormhole,1,rand,8000,9000,0.000429165,0.00158859,0.000185152
PGM,1,rand,9000,9000,0.0927338,0.00147026,0.260167
wormhole,1,rand,9000,9000,0.000383089,0.00139365,0.000184451
PGM,1,rand,10000,9000,0.0805066,0.00135406,0.191783
wormhole,1,rand,10000,9000,0.000328751,0.00139922,0.00017434
PGM,1,rand,11000,9000,0.0908307,0.00144161,0.215563
wormhole,1,rand,11000,9000,0.000310514,0.00138507,0.000181375
PGM,1,rand,12000,9000,0.0892903,0.00126923,0.235798
wormhole,1,rand,12000,9000,0.000331154,0.00139488,0.000183417
PGM,1,rand,13000,9000,0.0905638,0.00130712,0.251949
wormhole,1,rand,13000,9000,0.000387212,0.00136223,0.000145814
PGM,1,rand,14000,9000,0.0917015,0.00142807,0.228985
wormhole,1,rand,14000,9000,0.000395858,0.00133158,9.62E-05
PGM,1,rand,15000,9000,0.0896099,0.00130358,0.227976
wormhole,1,rand,15000,9000,0.000360259,0.0013203,0.000170741
PGM,1,rand,16000,9000,0.0867884,0.0013824,0.210186
wormhole,1,rand,16000,9000,0.000318387,0.0013127,0.000168304
PGM,1,rand,17000,9000,0.0885308,0.00138709,0.235636
wormhole,1,rand,17000,9000,0.000285886,0.00127958,0.000156214
PGM,1,rand,18000,9000,0.0921394,0.00153545,0.221644
wormhole,1,rand,18000,9000,0.000265521,0.00128148,0.000172241
PGM,1,rand,19000,9000,0.0925673,0.00150482,0.225411
wormhole,1,rand,19000,9000,0.000259813,0.00130865,0.000168842
PGM,1,seq,1000,10000,2.27981,0.00160711,2.27516
wormhole,1,seq,1000,10000,0.0020865,0.000423765,0.00105951
PGM,1,seq,2000,10000,2.27929,0.00155791,2.26892
wormhole,1,seq,2000,10000,0.0018498,0.000387322,0.00100875
PGM,1,seq,3000,10000,2.07506,0.00151303,2.15705
wormhole,1,seq,3000,10000,0.00196824,0.000462808,0.00111644
PGM,1,seq,4000,10000,2.158,0.00192491,2.20217
wormhole,1,seq,4000,10000,0.00158888,0.000385518,0.00100389
PGM,1,seq,5000,10000,2.05092,0.00135004,2.22416
wormhole,1,seq,5000,10000,0.00134837,0.000340063,0.000844942
PGM,1,seq,6000,10000,2.18863,0.00153027,2.29713
wormhole,1,seq,6000,10000,0.00125464,0.000343404,0.00077252
PGM,1,seq,7000,10000,1.81763,0.00165843,2.33564
wormhole,1,seq,7000,10000,0.00117645,0.000384898,0.000861212
PGM,1,seq,8000,10000,2.22601,0.00148814,2.38694
wormhole,1,seq,8000,10000,0.00108974,0.000395026,0.000837692
PGM,1,seq,9000,10000,2.36583,0.00156872,2.35663
wormhole,1,seq,9000,10000,0.00106619,0.000376303,0.000817049
PGM,1,seq,10000,10000,2.19988,0.00169446,2.22625
wormhole,1,seq,10000,10000,0.00104538,0.000368637,0.00083405
PGM,1,seq,11000,10000,1.92316,0.0015519,2.05218
wormhole,1,seq,11000,10000,0.00102822,0.000354351,0.000845835
PGM,1,seq,12000,10000,2.13946,0.00159259,2.19765
wormhole,1,seq,12000,10000,0.00103154,0.000335633,0.000844547
PGM,1,seq,13000,10000,1.85927,0.00164271,1.99584
wormhole,1,seq,13000,10000,0.00102124,0.000332534,0.000856708
PGM,1,seq,14000,10000,2.08029,0.00143583,2.20879
wormhole,1,seq,14000,10000,0.00101514,0.00033039,0.000846892
PGM,1,seq,15000,10000,1.92551,0.00123504,1.93095
wormhole,1,seq,15000,10000,0.000966644,0.000316263,0.00087397
PGM,1,seq,16000,10000,2.15102,0.00154839,2.1893
wormhole,1,seq,16000,10000,0.000943583,0.000321407,0.00084375
PGM,1,seq,17000,10000,2.03624,0.00132074,2.06462
wormhole,1,seq,17000,10000,0.000925238,0.000327728,0.000835036
PGM,1,seq,18000,10000,2.06954,0.00153073,2.32727
wormhole,1,seq,18000,10000,0.000922633,0.000284604,0.000831628
PGM,1,seq,19000,10000,2.08921,0.00157557,2.30672
wormhole,1,seq,19000,10000,0.000895258,0.00032466,0.000833152
PGM,1,rand,1000,10000,0.106364,0.00172713,0.259261
wormhole,1,rand,1000,10000,0.000420815,0.00190907,0.000184733
PGM,1,rand,2000,10000,0.0923761,0.00161898,0.210284
wormhole,1,rand,2000,10000,0.000439823,0.001709,0.000169391
PGM,1,rand,3000,10000,0.0953376,0.00187879,0.24074
wormhole,1,rand,3000,10000,0.000466582,0.00172026,0.000211706
PGM,1,rand,4000,10000,0.101562,0.00145922,0.226012
wormhole,1,rand,4000,10000,0.000433782,0.00176371,0.000176728
PGM,1,rand,5000,10000,0.078214,0.00135982,0.193401
wormhole,1,rand,5000,10000,0.000414063,0.00173294,0.000107703
PGM,1,rand,6000,10000,0.0882439,0.00141474,0.215471
wormhole,1,rand,6000,10000,0.000477471,0.00171339,0.000180221
PGM,1,rand,7000,10000,0.0896385,0.00156575,0.24377
wormhole,1,rand,7000,10000,0.000381519,0.00165463,0.000167938
PGM,1,rand,8000,10000,0.0927042,0.00161558,0.255008
wormhole,1,rand,8000,10000,0.000374904,0.0015557,0.000167563
PGM,1,rand,9000,10000,0.104398,0.00188318,0.261387
wormhole,1,rand,9000,10000,0.000386129,0.00151535,0.000169309
PGM,1,rand,10000,10000,0.0798212,0.00148747,0.192346
wormhole,1,rand,10000,10000,0.000310774,0.00159368,0.000135355
PGM,1,rand,11000,10000,0.0885247,0.00165092,0.244286
wormhole,1,rand,11000,10000,0.00030135,0.00153519,0.000180328
PGM,1,rand,12000,10000,0.094392,0.00145111,0.249493
wormhole,1,rand,12000,10000,0.000330401,0.00153899,0.00019054
PGM,1,rand,13000,10000,0.0930003,0.00138706,0.252883
wormhole,1,rand,13000,10000,0.000384885,0.00150002,0.000175226
PGM,1,rand,14000,10000,0.097857,0.00185947,0.260206
wormhole,1,rand,14000,10000,0.000397908,0.00146709,0.000171129
PGM,1,rand,15000,10000,0.0812992,0.0014178,0.219793
wormhole,1,rand,15000,10000,0.000359897,0.00142274,0.000132907
PGM,1,rand,16000,10000,0.087356,0.0016437,0.21541
wormhole,1,rand,16000,10000,0.00031837,0.00139802,0.000172362
PGM,1,rand,17000,10000,0.0885473,0.00168201,0.234982
wormhole,1,rand,17000,10000,0.000279537,0.00139696,0.000167661
PGM,1,rand,18000,10000,0.0910809,0.00159289,0.246647
wormhole,1,rand,18000,10000,0.00028492,0.00139556,0.000168679
PGM,1,rand,19000,10000,0.0906506,0.00155152,0.240371
wormhole,1,rand,19000,10000,0.00026496,0.00141945,0.000171689
PGM,1,seq,1000,11000,2.49139,0.00175709,2.47696
wormhole,1,seq,1000,11000,0.00221108,0.000466987,0.00131026
PGM,1,seq,2000,11000,2.58133,0.00162821,2.5108
wormhole,1,seq,2000,11000,0.00208312,0.000482667,0.00134195
PGM,1,seq,3000,11000,2.33585,0.00167266,1.98886
wormhole,1,seq,3000,11000,0.00212531,0.000485237,0.00129585
PGM,1,seq,4000,11000,2.39746,0.00156672,2.21312
wormhole,1,seq,4000,11000,0.00172251,0.000405343,0.00105675
PGM,1,seq,5000,11000,2.42424,0.00160786,2.56605
wormhole,1,seq,5000,11000,0.0014623,0.000369406,0.000910508
PGM,1,seq,6000,11000,2.3214,0.00166037,2.55909
wormhole,1,seq,6000,11000,0.00142076,0.000378583,0.000906621
PGM,1,seq,7000,11000,2.35079,0.00173941,2.47783
wormhole,1,seq,7000,11000,0.00134854,0.000379684,0.000931864
PGM,1,seq,8000,11000,2.52641,0.00164492,2.42248
wormhole,1,seq,8000,11000,0.00124227,0.000405084,0.000934718
PGM,1,seq,9000,11000,2.4581,0.00181092,2.45934
wormhole,1,seq,9000,11000,0.00117398,0.000426693,0.000894458
PGM,1,seq,10000,11000,2.21096,0.00187315,2.22113
wormhole,1,seq,10000,11000,0.0011067,0.000357153,0.000830732
PGM,1,seq,11000,11000,2.15008,0.00177764,1.10965
wormhole,1,seq,11000,11000,0.00116812,0.000391808,0.000907002
PGM,1,seq,12000,11000,1.96184,0.00164889,1.97098
wormhole,1,seq,12000,11000,0.00111342,0.000385277,0.000915061
PGM,1,seq,13000,11000,2.04386,0.00153512,2.16562
wormhole,1,seq,13000,11000,0.00111052,0.000360138,0.000924272
PGM,1,seq,14000,11000,2.25437,0.00165932,2.46625
wormhole,1,seq,14000,11000,0.0010919,0.000355397,0.000917505
PGM,1,seq,15000,11000,2.40282,0.00155365,2.49218
wormhole,1,seq,15000,11000,0.0010864,0.000346183,0.000931541
PGM,1,seq,16000,11000,2.46596,0.00180675,2.5191
